i,j,o,d,value
i3          ,i7          ,i3          ,i8          ,-0.000000001753330
i3          ,i7          ,i4          ,i1          ,-0.000000002507593
i3          ,i7          ,i4          ,i2          ,-0.000000005853119
i3          ,i7          ,i4          ,i3          ,-0.000000003712138
i3          ,i7          ,i4          ,i4          ,0.000000000000000
i3          ,i7          ,i4          ,i5          ,-0.000000002674672
i3          ,i7          ,i4          ,i6          ,-0.000000000149075
i3          ,i7          ,i4          ,i7          ,0.000000202714316
i3          ,i7          ,i4          ,i8          ,-0.000000002644292
i3          ,i7          ,i5          ,i1          ,-0.000000002657226
i3          ,i7          ,i5          ,i2          ,-0.000000002505930
i3          ,i7          ,i5          ,i3          ,-0.000000002986899
i3          ,i7          ,i5          ,i4          ,-0.000000002360433
i3          ,i7          ,i5          ,i5          ,0.000000000000000
i3          ,i7          ,i5          ,i6          ,0.000000061741916
i3          ,i7          ,i5          ,i7          ,0.000000000000000
i3          ,i7          ,i5          ,i8          ,-0.000000002423205
i3          ,i7          ,i6          ,i1          ,-0.000000003454009
i3          ,i7          ,i6          ,i2          ,-0.000000001978764
i3          ,i7          ,i6          ,i3          ,0.000000006607814
i3          ,i7          ,i6          ,i4          ,0.000000005652900
i3          ,i7          ,i6          ,i5          ,0.000000023188406
i3          ,i7          ,i6          ,i6          ,0.000000000000000
i3          ,i7          ,i6          ,i7          ,-0.000000002438212
i3          ,i7          ,i6          ,i8          ,0.000001009751079
i3          ,i7          ,i7          ,i1          ,-0.000000003156131
i3          ,i7          ,i7          ,i2          ,-0.000000001154382
i3          ,i7          ,i7          ,i3          ,0.000000000000000
i3          ,i7          ,i7          ,i4          ,-0.000000000260489
i3          ,i7          ,i7          ,i5          ,0.000000000000000
i3          ,i7          ,i7          ,i6          ,-0.000000002220217
i3          ,i7          ,i7          ,i7          ,0.000000000000000
i3          ,i7          ,i7          ,i8          ,0.000000000000000
i3          ,i7          ,i8          ,i1          ,-0.000000002413710
i3          ,i7          ,i8          ,i2          ,-0.000000002398524
i3          ,i7          ,i8          ,i3          ,-0.000000002671026
i3          ,i7          ,i8          ,i4          ,-0.000000002235648
i3          ,i7          ,i8          ,i5          ,-0.000000002374872
i3          ,i7          ,i8          ,i6          ,0.000007338777229
i3          ,i7          ,i8          ,i7          ,0.000082989180981
i3          ,i7          ,i8          ,i8          ,0.000000000000000
i3          ,i8          ,i1          ,i1          ,0.000000000000000
i3          ,i8          ,i1          ,i2          ,-0.000000004181297
i3          ,i8          ,i1          ,i3          ,-0.000000001428569
i3          ,i8          ,i1          ,i4          ,0.000000003382081
i3          ,i8          ,i1          ,i5          ,0.000000004127296
i3          ,i8          ,i1          ,i6          ,0.000000000000000
i3          ,i8          ,i1          ,i7          ,0.000000004165297
i3          ,i8          ,i1          ,i8          ,0.000000007935588
i3          ,i8          ,i2          ,i1          ,-0.000000004090419
i3          ,i8          ,i2          ,i2          ,0.000000000000000
i3          ,i8          ,i2          ,i3          ,-0.000000000785485
i3          ,i8          ,i2          ,i4          ,-0.000000004841288
i3          ,i8          ,i2          ,i5          ,0.000000004224130
i3          ,i8          ,i2          ,i6          ,-0.000000001887459
i3          ,i8          ,i2          ,i7          ,0.000000139014019
i3          ,i8          ,i2          ,i8          ,0.000000005700563
i3          ,i8          ,i3          ,i1          ,0.000000006530774
i3          ,i8          ,i3          ,i2          ,0.000000004052404
i3          ,i8          ,i3          ,i3          ,0.000000000000000
i3          ,i8          ,i3          ,i4          ,0.000000020939686
i3          ,i8          ,i3          ,i5          ,0.000000013731404
i3          ,i8          ,i3          ,i6          ,0.000000340066424
i3          ,i8          ,i3          ,i7          ,0.000095836486923
i3          ,i8          ,i3          ,i8          ,0.000000016149726
i3          ,i8          ,i4          ,i1          ,0.000000003251851
i3          ,i8          ,i4          ,i2          ,-0.000000005099908
i3          ,i8          ,i4          ,i3          ,0.000000000000000
i3          ,i8          ,i4          ,i4          ,0.000000000000000
i3          ,i8          ,i4          ,i5          ,0.000000006761469
i3          ,i8          ,i4          ,i6          ,0.000000006667139
i3          ,i8          ,i4          ,i7          ,0.000000207876196
i3          ,i8          ,i4          ,i8          ,0.000000015713508
i3          ,i8          ,i5          ,i1          ,0.000000004055171
i3          ,i8          ,i5          ,i2          ,0.000000003549621
i3          ,i8          ,i5          ,i3          ,0.000000001412256
i3          ,i8          ,i5          ,i4          ,0.000000007013913
i3          ,i8          ,i5          ,i5          ,0.000000000000000
i3          ,i8          ,i5          ,i6          ,0.000000101436011
i3          ,i8          ,i5          ,i7          ,0.000000000000000
i3          ,i8          ,i5          ,i8          ,0.000000011834921
i3          ,i8          ,i6          ,i1          ,-0.000000000174678
i3          ,i8          ,i6          ,i2          ,0.000000008167297
i3          ,i8          ,i6          ,i3          ,0.000000032569821
i3          ,i8          ,i6          ,i4          ,0.000000029428407
i3          ,i8          ,i6          ,i5          ,0.000000105836257
i3          ,i8          ,i6          ,i6          ,0.000000000000000
i3          ,i8          ,i6          ,i7          ,0.000000005197298
i3          ,i8          ,i6          ,i8          ,0.000011499975258
i3          ,i8          ,i7          ,i1          ,0.000000003814406
i3          ,i8          ,i7          ,i2          ,0.000000033957197
i3          ,i8          ,i7          ,i3          ,0.000043273423731
i3          ,i8          ,i7          ,i4          ,0.000000119829874
i3          ,i8          ,i7          ,i5          ,0.000000000000000
i3          ,i8          ,i7          ,i6          ,0.000000005172016
i3          ,i8          ,i7          ,i7          ,0.000000000000000
i3          ,i8          ,i7          ,i8          ,0.000656302299955
i3          ,i8          ,i8          ,i1          ,0.000000001613106
i3          ,i8          ,i8          ,i2          ,0.000000001055495
i3          ,i8          ,i8          ,i3          ,0.000000000612096
i3          ,i8          ,i8          ,i4          ,0.000000002716632
i3          ,i8          ,i8          ,i5          ,0.000000002329076
i3          ,i8          ,i8          ,i6          ,0.000000000000000
i3          ,i8          ,i8          ,i7          ,0.000000000000000
i3          ,i8          ,i8          ,i8          ,0.000000000000000
i4          ,i1          ,i1          ,i1          ,0.000000000000000
i4          ,i1          ,i1          ,i2          ,0.000000005190764
i4          ,i1          ,i1          ,i3          ,0.000000003064629
i4          ,i1          ,i1          ,i4          ,-0.000000000191090
i4          ,i1          ,i1          ,i5          ,0.000000001884506
i4          ,i1          ,i1          ,i6          ,0.000000002742961
i4          ,i1          ,i1          ,i7          ,0.000000001624113
i4          ,i1          ,i1          ,i8          ,0.000000002115427
i4          ,i1          ,i2          ,i1          ,0.000000008991436
i4          ,i1          ,i2          ,i2          ,0.000000000000000
i4          ,i1          ,i2          ,i3          ,0.000000000934997
i4          ,i1          ,i2          ,i4          ,-0.000000005531438
i4          ,i1          ,i2          ,i5          ,0.000000002596699
i4          ,i1          ,i2          ,i6          ,-0.000000003432562
i4          ,i1          ,i2          ,i7          ,0.000000121788745
i4          ,i1          ,i2          ,i8          ,0.000000002783126
i4          ,i1          ,i3          ,i1          ,0.000000014469796
i4          ,i1          ,i3          ,i2          ,0.000000000871130
i4          ,i1          ,i3          ,i3          ,0.000000000000000
i4          ,i1          ,i3          ,i4          ,-0.000000001031447
i4          ,i1          ,i3          ,i5          ,0.000000002514885
i4          ,i1          ,i3          ,i6          ,0.000000141035917
i4          ,i1          ,i3          ,i7          ,0.000069369737592
i4          ,i1          ,i3          ,i8          ,0.000000003192473
i4          ,i1          ,i4          ,i1          ,0.000000111829168
i4          ,i1          ,i4          ,i2          ,0.000000004621145
i4          ,i1          ,i4          ,i3          ,0.000000013919174
i4          ,i1          ,i4          ,i4          ,0.000000000000000
i4          ,i1          ,i4          ,i5          ,0.000000011789192
i4          ,i1          ,i4          ,i6          ,0.000000015513689
i4          ,i1          ,i4          ,i7          ,0.000000309661377
i4          ,i1          ,i4          ,i8          ,0.000000014483230
i4          ,i1          ,i5          ,i1          ,0.000000012409193
i4          ,i1          ,i5          ,i2          ,0.000000003127301
i4          ,i1          ,i5          ,i3          ,0.000000002847434
i4          ,i1          ,i5          ,i4          ,0.000000000477875
i4          ,i1          ,i5          ,i5          ,0.000000000000000
i4          ,i1          ,i5          ,i6          ,0.000000083381691
i4          ,i1          ,i5          ,i7          ,0.000000000000000
i4          ,i1          ,i5          ,i8          ,0.000000003637630
